dsei;codigo_dsei;ano_nascimento;frequencia_ativos;frequencia_ativos_indigenas
ALTO RIO SOLIMÕES;7;1919.0;12;12
ALTO RIO SOLIMÕES;7;1920.0;35;35
ALTO RIO SOLIMÕES;7;1921.0;23;23
ALTO RIO SOLIMÕES;7;1922.0;28;28
ALTO RIO SOLIMÕES;7;1923.0;26;26
ALTO RIO SOLIMÕES;7;1924.0;27;27
ALTO RIO SOLIMÕES;7;1925.0;40;40
ALTO RIO SOLIMÕES;7;1926.0;37;37
ALTO RIO SOLIMÕES;7;1927.0;37;37
ALTO RIO SOLIMÕES;7;1928.0;59;58
ALTO RIO SOLIMÕES;7;1929.0;32;32
ALTO RIO SOLIMÕES;7;1930.0;90;90
ALTO RIO SOLIMÕES;7;1931.0;45;45
ALTO RIO SOLIMÕES;7;1932.0;93;92
ALTO RIO SOLIMÕES;7;1933.0;78;78
ALTO RIO SOLIMÕES;7;1934.0;81;80
ALTO RIO SOLIMÕES;7;1935.0;101;101
ALTO RIO SOLIMÕES;7;1936.0;85;85
ALTO RIO SOLIMÕES;7;1937.0;78;77
ALTO RIO SOLIMÕES;7;1938.0;118;118
ALTO RIO SOLIMÕES;7;1939.0;111;111
ALTO RIO SOLIMÕES;7;1940.0;168;167
ALTO RIO SOLIMÕES;7;1941.0;127;127
ALTO RIO SOLIMÕES;7;1942.0;126;125
ALTO RIO SOLIMÕES;7;1943.0;141;141
ALTO RIO SOLIMÕES;7;1944.0;136;136
ALTO RIO SOLIMÕES;7;1945.0;168;168
ALTO RIO SOLIMÕES;7;1946.0;122;121
ALTO RIO SOLIMÕES;7;1947.0;121;120
ALTO RIO SOLIMÕES;7;1948.0;167;167
ALTO RIO SOLIMÕES;7;1949.0;176;175
ALTO RIO SOLIMÕES;7;1950.0;246;245
ALTO RIO SOLIMÕES;7;1951.0;176;175
ALTO RIO SOLIMÕES;7;1952.0;234;232
ALTO RIO SOLIMÕES;7;1953.0;207;200
ALTO RIO SOLIMÕES;7;1954.0;240;238
ALTO RIO SOLIMÕES;7;1955.0;263;262
ALTO RIO SOLIMÕES;7;1956.0;235;235
ALTO RIO SOLIMÕES;7;1957.0;191;187
ALTO RIO SOLIMÕES;7;1958.0;275;271
ALTO RIO SOLIMÕES;7;1959.0;271;267
ALTO RIO SOLIMÕES;7;1960.0;413;407
ALTO RIO SOLIMÕES;7;1961.0;275;273
ALTO RIO SOLIMÕES;7;1962.0;372;369
ALTO RIO SOLIMÕES;7;1963.0;380;375
ALTO RIO SOLIMÕES;7;1964.0;383;380
ALTO RIO SOLIMÕES;7;1965.0;376;374
ALTO RIO SOLIMÕES;7;1966.0;411;408
ALTO RIO SOLIMÕES;7;1967.0;375;366
ALTO RIO SOLIMÕES;7;1968.0;480;473
ALTO RIO SOLIMÕES;7;1969.0;383;378
ALTO RIO SOLIMÕES;7;1970.0;571;565
ALTO RIO SOLIMÕES;7;1971.0;423;420
ALTO RIO SOLIMÕES;7;1972.0;570;564
ALTO RIO SOLIMÕES;7;1973.0;494;493
ALTO RIO SOLIMÕES;7;1974.0;556;549
ALTO RIO SOLIMÕES;7;1975.0;671;663
ALTO RIO SOLIMÕES;7;1976.0;660;652
ALTO RIO SOLIMÕES;7;1977.0;680;673
ALTO RIO SOLIMÕES;7;1978.0;719;711
ALTO RIO SOLIMÕES;7;1979.0;775;765
ALTO RIO SOLIMÕES;7;1980.0;841;833
ALTO RIO SOLIMÕES;7;1981.0;760;749
ALTO RIO SOLIMÕES;7;1982.0;871;858
ALTO RIO SOLIMÕES;7;1983.0;856;850
ALTO RIO SOLIMÕES;7;1984.0;1002;989
ALTO RIO SOLIMÕES;7;1985.0;1093;1083
ALTO RIO SOLIMÕES;7;1986.0;984;976
ALTO RIO SOLIMÕES;7;1987.0;1124;1106
ALTO RIO SOLIMÕES;7;1988.0;1070;1061
ALTO RIO SOLIMÕES;7;1989.0;1260;1246
ALTO RIO SOLIMÕES;7;1990.0;1349;1329
ALTO RIO SOLIMÕES;7;1991.0;1279;1260
ALTO RIO SOLIMÕES;7;1992.0;1502;1480
ALTO RIO SOLIMÕES;7;1993.0;1487;1470
ALTO RIO SOLIMÕES;7;1994.0;1556;1551
ALTO RIO SOLIMÕES;7;1995.0;1566;1539
ALTO RIO SOLIMÕES;7;1996.0;1591;1579
ALTO RIO SOLIMÕES;7;1997.0;1835;1815
ALTO RIO SOLIMÕES;7;1998.0;1653;1642
ALTO RIO SOLIMÕES;7;1999.0;2035;2009
ALTO RIO SOLIMÕES;7;2000.0;1904;1884
ALTO RIO SOLIMÕES;7;2001.0;1994;1979
ALTO RIO SOLIMÕES;7;2002.0;1927;1908
ALTO RIO SOLIMÕES;7;2003.0;2030;2011
ALTO RIO SOLIMÕES;7;2004.0;2063;2050
ALTO RIO SOLIMÕES;7;2005.0;1922;1903
ALTO RIO SOLIMÕES;7;2006.0;2200;2191
ALTO RIO SOLIMÕES;7;2007.0;2169;2157
ALTO RIO SOLIMÕES;7;2008.0;2413;2402
ALTO RIO SOLIMÕES;7;2009.0;2328;2315
ALTO RIO SOLIMÕES;7;2010.0;2229;2221
ALTO RIO SOLIMÕES;7;2011.0;2516;2506
ALTO RIO SOLIMÕES;7;2012.0;2762;2756
ALTO RIO SOLIMÕES;7;2013.0;2545;2534
ALTO RIO SOLIMÕES;7;2014.0;2744;2733
ALTO RIO SOLIMÕES;7;2015.0;2804;2795
ALTO RIO SOLIMÕES;7;2016.0;2759;2747
ALTO RIO SOLIMÕES;7;2017.0;2720;2700
ALTO RIO SOLIMÕES;7;2018.0;2507;2497
ALTO RIO SOLIMÕES;7;2019.0;2644;2637
ALTO RIO SOLIMÕES;7;2020.0;2427;2417
ALTO RIO SOLIMÕES;7;2021.0;2666;2656
ALTO RIO SOLIMÕES;7;2022.0;2255;2241
ALTO RIO SOLIMÕES;7;2023.0;2180;2173
ALTO RIO SOLIMÕES;7;2024.0;2024;2018
ALTO RIO SOLIMÕES;7;2025.0;1059;1057
AMAPÁ E NORTE DO PARÁ;2;1906.0;1;1
AMAPÁ E NORTE DO PARÁ;2;1910.0;1;1
AMAPÁ E NORTE DO PARÁ;2;1911.0;3;3
AMAPÁ E NORTE DO PARÁ;2;1912.0;1;1
AMAPÁ E NORTE DO PARÁ;2;1913.0;8;8
AMAPÁ E NORTE DO PARÁ;2;1915.0;5;5
AMAPÁ E NORTE DO PARÁ;2;1916.0;3;3
AMAPÁ E NORTE DO PARÁ;2;1917.0;6;6
AMAPÁ E NORTE DO PARÁ;2;1918.0;15;15
AMAPÁ E NORTE DO PARÁ;2;1919.0;10;10
AMAPÁ E NORTE DO PARÁ;2;1920.0;7;7
AMAPÁ E NORTE DO PARÁ;2;1921.0;4;4
AMAPÁ E NORTE DO PARÁ;2;1922.0;4;4
AMAPÁ E NORTE DO PARÁ;2;1925.0;6;6
AMAPÁ E NORTE DO PARÁ;2;1926.0;7;7
AMAPÁ E NORTE DO PARÁ;2;1927.0;9;9
AMAPÁ E NORTE DO PARÁ;2;1928.0;6;6
AMAPÁ E NORTE DO PARÁ;2;1929.0;6;6
AMAPÁ E NORTE DO PARÁ;2;1930.0;9;9
AMAPÁ E NORTE DO PARÁ;2;1931.0;7;7
AMAPÁ E NORTE DO PARÁ;2;1932.0;6;6
AMAPÁ E NORTE DO PARÁ;2;1933.0;11;11
AMAPÁ E NORTE DO PARÁ;2;1934.0;10;10
AMAPÁ E NORTE DO PARÁ;2;1935.0;10;10
AMAPÁ E NORTE DO PARÁ;2;1936.0;16;16
AMAPÁ E NORTE DO PARÁ;2;1937.0;13;13
AMAPÁ E NORTE DO PARÁ;2;1938.0;24;24
AMAPÁ E NORTE DO PARÁ;2;1939.0;8;8
AMAPÁ E NORTE DO PARÁ;2;1940.0;31;31
AMAPÁ E NORTE DO PARÁ;2;1941.0;15;15
AMAPÁ E NORTE DO PARÁ;2;1942.0;30;30
AMAPÁ E NORTE DO PARÁ;2;1943.0;20;20
AMAPÁ E NORTE DO PARÁ;2;1944.0;21;21
AMAPÁ E NORTE DO PARÁ;2;1945.0;34;34
AMAPÁ E NORTE DO PARÁ;2;1946.0;30;30
AMAPÁ E NORTE DO PARÁ;2;1947.0;19;19
AMAPÁ E NORTE DO PARÁ;2;1948.0;27;27
AMAPÁ E NORTE DO PARÁ;2;1949.0;28;28
AMAPÁ E NORTE DO PARÁ;2;1950.0;44;44
AMAPÁ E NORTE DO PARÁ;2;1951.0;28;28
AMAPÁ E NORTE DO PARÁ;2;1952.0;32;32
AMAPÁ E NORTE DO PARÁ;2;1953.0;28;28
AMAPÁ E NORTE DO PARÁ;2;1954.0;34;34
AMAPÁ E NORTE DO PARÁ;2;1955.0;37;37
AMAPÁ E NORTE DO PARÁ;2;1956.0;34;34
AMAPÁ E NORTE DO PARÁ;2;1957.0;31;31
AMAPÁ E NORTE DO PARÁ;2;1958.0;38;38
AMAPÁ E NORTE DO PARÁ;2;1959.0;47;47
AMAPÁ E NORTE DO PARÁ;2;1960.0;73;73
AMAPÁ E NORTE DO PARÁ;2;1961.0;52;52
AMAPÁ E NORTE DO PARÁ;2;1962.0;52;51
AMAPÁ E NORTE DO PARÁ;2;1963.0;56;56
AMAPÁ E NORTE DO PARÁ;2;1964.0;52;52
AMAPÁ E NORTE DO PARÁ;2;1965.0;67;67
AMAPÁ E NORTE DO PARÁ;2;1966.0;64;64
AMAPÁ E NORTE DO PARÁ;2;1967.0;94;94
AMAPÁ E NORTE DO PARÁ;2;1968.0;66;66
AMAPÁ E NORTE DO PARÁ;2;1969.0;67;67
AMAPÁ E NORTE DO PARÁ;2;1970.0;76;76
AMAPÁ E NORTE DO PARÁ;2;1971.0;88;88
AMAPÁ E NORTE DO PARÁ;2;1972.0;86;86
AMAPÁ E NORTE DO PARÁ;2;1973.0;79;79
AMAPÁ E NORTE DO PARÁ;2;1974.0;106;106
AMAPÁ E NORTE DO PARÁ;2;1975.0;135;134
AMAPÁ E NORTE DO PARÁ;2;1976.0;105;105
AMAPÁ E NORTE DO PARÁ;2;1977.0;125;125
AMAPÁ E NORTE DO PARÁ;2;1978.0;129;129
AMAPÁ E NORTE DO PARÁ;2;1979.0;140;140
AMAPÁ E NORTE DO PARÁ;2;1980.0;114;114
AMAPÁ E NORTE DO PARÁ;2;1981.0;146;146
AMAPÁ E NORTE DO PARÁ;2;1982.0;161;161
AMAPÁ E NORTE DO PARÁ;2;1983.0;140;140
AMAPÁ E NORTE DO PARÁ;2;1984.0;159;159
AMAPÁ E NORTE DO PARÁ;2;1985.0;188;188
AMAPÁ E NORTE DO PARÁ;2;1986.0;185;185
AMAPÁ E NORTE DO PARÁ;2;1987.0;191;190
AMAPÁ E NORTE DO PARÁ;2;1988.0;195;195
AMAPÁ E NORTE DO PARÁ;2;1989.0;226;226
AMAPÁ E NORTE DO PARÁ;2;1990.0;228;228
AMAPÁ E NORTE DO PARÁ;2;1991.0;214;214
AMAPÁ E NORTE DO PARÁ;2;1992.0;250;250
AMAPÁ E NORTE DO PARÁ;2;1993.0;228;228
AMAPÁ E NORTE DO PARÁ;2;1994.0;255;255
AMAPÁ E NORTE DO PARÁ;2;1995.0;296;296
AMAPÁ E NORTE DO PARÁ;2;1996.0;265;265
AMAPÁ E NORTE DO PARÁ;2;1997.0;296;296
AMAPÁ E NORTE DO PARÁ;2;1998.0;274;274
AMAPÁ E NORTE DO PARÁ;2;1999.0;320;320
AMAPÁ E NORTE DO PARÁ;2;2000.0;312;312
AMAPÁ E NORTE DO PARÁ;2;2001.0;309;309
AMAPÁ E NORTE DO PARÁ;2;2002.0;348;348
AMAPÁ E NORTE DO PARÁ;2;2003.0;327;327
AMAPÁ E NORTE DO PARÁ;2;2004.0;333;333
AMAPÁ E NORTE DO PARÁ;2;2005.0;341;341
AMAPÁ E NORTE DO PARÁ;2;2006.0;365;365
AMAPÁ E NORTE DO PARÁ;2;2007.0;354;354
AMAPÁ E NORTE DO PARÁ;2;2008.0;353;353
AMAPÁ E NORTE DO PARÁ;2;2009.0;364;364
AMAPÁ E NORTE DO PARÁ;2;2010.0;361;361
AMAPÁ E NORTE DO PARÁ;2;2011.0;407;407
AMAPÁ E NORTE DO PARÁ;2;2012.0;392;392
AMAPÁ E NORTE DO PARÁ;2;2013.0;370;370
AMAPÁ E NORTE DO PARÁ;2;2014.0;405;405
AMAPÁ E NORTE DO PARÁ;2;2015.0;358;358
AMAPÁ E NORTE DO PARÁ;2;2016.0;414;414
AMAPÁ E NORTE DO PARÁ;2;2017.0;394;394
AMAPÁ E NORTE DO PARÁ;2;2018.0;389;389
AMAPÁ E NORTE DO PARÁ;2;2019.0;396;396
AMAPÁ E NORTE DO PARÁ;2;2020.0;405;405
AMAPÁ E NORTE DO PARÁ;2;2021.0;419;419
AMAPÁ E NORTE DO PARÁ;2;2022.0;395;395
AMAPÁ E NORTE DO PARÁ;2;2023.0;398;398
AMAPÁ E NORTE DO PARÁ;2;2024.0;388;388
AMAPÁ E NORTE DO PARÁ;2;2025.0;73;73
ARAGUAIA;8;1905.0;1;1
ARAGUAIA;8;1907.0;1;1
ARAGUAIA;8;1909.0;1;1
ARAGUAIA;8;1910.0;1;1
ARAGUAIA;8;1911.0;1;1
ARAGUAIA;8;1913.0;2;2
ARAGUAIA;8;1914.0;1;1
ARAGUAIA;8;1915.0;1;1
ARAGUAIA;8;1917.0;2;2
ARAGUAIA;8;1919.0;1;1
ARAGUAIA;8;1920.0;7;7
ARAGUAIA;8;1921.0;7;7
ARAGUAIA;8;1922.0;5;5
ARAGUAIA;8;1923.0;2;2
ARAGUAIA;8;1924.0;4;4
ARAGUAIA;8;1925.0;10;10
ARAGUAIA;8;1926.0;3;3
ARAGUAIA;8;1927.0;2;2
ARAGUAIA;8;1928.0;5;5
ARAGUAIA;8;1929.0;2;2
ARAGUAIA;8;1930.0;12;12
ARAGUAIA;8;1931.0;6;6
ARAGUAIA;8;1932.0;6;6
ARAGUAIA;8;1933.0;9;9
ARAGUAIA;8;1934.0;14;13
ARAGUAIA;8;1935.0;10;10
ARAGUAIA;8;1936.0;9;9
ARAGUAIA;8;1937.0;9;9
ARAGUAIA;8;1938.0;17;15
ARAGUAIA;8;1939.0;9;9
ARAGUAIA;8;1940.0;22;22
ARAGUAIA;8;1941.0;7;7
ARAGUAIA;8;1942.0;11;11
ARAGUAIA;8;1943.0;22;22
ARAGUAIA;8;1944.0;15;15
ARAGUAIA;8;1945.0;8;7
ARAGUAIA;8;1946.0;5;5
ARAGUAIA;8;1947.0;9;8
ARAGUAIA;8;1948.0;11;11
ARAGUAIA;8;1949.0;10;7
ARAGUAIA;8;1950.0;12;10
ARAGUAIA;8;1951.0;19;17
ARAGUAIA;8;1952.0;13;12
ARAGUAIA;8;1953.0;14;11
ARAGUAIA;8;1954.0;14;14
ARAGUAIA;8;1955.0;11;11
ARAGUAIA;8;1956.0;19;17
ARAGUAIA;8;1957.0;14;10
ARAGUAIA;8;1958.0;19;16
ARAGUAIA;8;1959.0;13;13
ARAGUAIA;8;1960.0;23;20
ARAGUAIA;8;1961.0;19;17
ARAGUAIA;8;1962.0;19;17
ARAGUAIA;8;1963.0;34;34
ARAGUAIA;8;1964.0;25;24
ARAGUAIA;8;1965.0;25;22
ARAGUAIA;8;1966.0;25;23
ARAGUAIA;8;1967.0;25;23
ARAGUAIA;8;1968.0;37;31
ARAGUAIA;8;1969.0;36;31
ARAGUAIA;8;1970.0;47;46
ARAGUAIA;8;1971.0;34;33
ARAGUAIA;8;1972.0;49;42
ARAGUAIA;8;1973.0;39;38
ARAGUAIA;8;1974.0;53;50
ARAGUAIA;8;1975.0;63;61
ARAGUAIA;8;1976.0;39;36
ARAGUAIA;8;1977.0;51;47
ARAGUAIA;8;1978.0;50;49
ARAGUAIA;8;1979.0;72;68
ARAGUAIA;8;1980.0;57;53
ARAGUAIA;8;1981.0;48;45
ARAGUAIA;8;1982.0;60;56
ARAGUAIA;8;1983.0;82;80
ARAGUAIA;8;1984.0;75;71
ARAGUAIA;8;1985.0;65;60
ARAGUAIA;8;1986.0;69;61
ARAGUAIA;8;1987.0;57;52
ARAGUAIA;8;1988.0;65;62
ARAGUAIA;8;1989.0;88;86
ARAGUAIA;8;1990.0;89;87
ARAGUAIA;8;1991.0;80;76
ARAGUAIA;8;1992.0;79;77
ARAGUAIA;8;1993.0;85;84
ARAGUAIA;8;1994.0;98;95
ARAGUAIA;8;1995.0;100;97
ARAGUAIA;8;1996.0;106;104
ARAGUAIA;8;1997.0;109;107
ARAGUAIA;8;1998.0;110;109
ARAGUAIA;8;1999.0;141;141
ARAGUAIA;8;2000.0;132;131
ARAGUAIA;8;2001.0;126;124
ARAGUAIA;8;2002.0;118;117
ARAGUAIA;8;2003.0;152;151
ARAGUAIA;8;2004.0;129;128
ARAGUAIA;8;2005.0;137;133
ARAGUAIA;8;2006.0;131;130
ARAGUAIA;8;2007.0;139;139
ARAGUAIA;8;2008.0;138;136
ARAGUAIA;8;2009.0;132;132
ARAGUAIA;8;2010.0;160;159
ARAGUAIA;8;2011.0;145;144
ARAGUAIA;8;2012.0;195;195
ARAGUAIA;8;2013.0;150;149
ARAGUAIA;8;2014.0;166;165
ARAGUAIA;8;2015.0;166;165
ARAGUAIA;8;2016.0;161;160
ARAGUAIA;8;2017.0;174;174
ARAGUAIA;8;2018.0;162;162
ARAGUAIA;8;2019.0;167;167
ARAGUAIA;8;2020.0;154;154
ARAGUAIA;8;2021.0;172;172
ARAGUAIA;8;2022.0;137;136
ARAGUAIA;8;2023.0;141;141
ARAGUAIA;8;2024.0;113;113
BAHIA;9;1900.0;1;1
BAHIA;9;1902.0;1;1
BAHIA;9;1903.0;1;1
BAHIA;9;1905.0;2;2
BAHIA;9;1906.0;3;2
BAHIA;9;1907.0;1;1
BAHIA;9;1908.0;5;5
BAHIA;9;1909.0;3;3
BAHIA;9;1910.0;4;4
BAHIA;9;1911.0;8;8
BAHIA;9;1912.0;10;10
BAHIA;9;1913.0;8;8
BAHIA;9;1914.0;13;13
BAHIA;9;1915.0;13;13
BAHIA;9;1916.0;14;14
BAHIA;9;1917.0;17;17
BAHIA;9;1918.0;32;31
BAHIA;9;1919.0;14;14
BAHIA;9;1920.0;27;27
BAHIA;9;1921.0;17;17
BAHIA;9;1922.0;20;20
BAHIA;9;1923.0;27;27
BAHIA;9;1924.0;37;36
BAHIA;9;1925.0;49;48
BAHIA;9;1926.0;46;43
BAHIA;9;1927.0;44;42
BAHIA;9;1928.0;52;50
BAHIA;9;1929.0;47;47
BAHIA;9;1930.0;76;74
BAHIA;9;1931.0;51;49
BAHIA;9;1932.0;81;74
BAHIA;9;1933.0;57;57
BAHIA;9;1934.0;68;64
BAHIA;9;1935.0;115;109
BAHIA;9;1936.0;90;87
BAHIA;9;1937.0;86;82
BAHIA;9;1938.0;84;82
BAHIA;9;1939.0;103;93
BAHIA;9;1940.0;127;120
BAHIA;9;1941.0;81;73
BAHIA;9;1942.0;117;107
BAHIA;9;1943.0;131;121
BAHIA;9;1944.0;146;132
BAHIA;9;1945.0;141;126
BAHIA;9;1946.0;152;141
BAHIA;9;1947.0;158;147
BAHIA;9;1948.0;166;154
BAHIA;9;1949.0;188;171
BAHIA;9;1950.0;232;220
BAHIA;9;1951.0;183;173
BAHIA;9;1952.0;194;178
BAHIA;9;1953.0;228;206
BAHIA;9;1954.0;235;221
BAHIA;9;1955.0;230;213
BAHIA;9;1956.0;221;201
BAHIA;9;1957.0;243;218
BAHIA;9;1958.0;282;252
BAHIA;9;1959.0;277;250
BAHIA;9;1960.0;343;322
BAHIA;9;1961.0;296;263
BAHIA;9;1962.0;350;324
BAHIA;9;1963.0;373;337
